ScenarioID,Iteration,0
314,0,13871256.49972768
314,1,13700784.527261596
314,2,13723949.02796988
314,3,13729530.064569052
314,4,13918300.584069518
314,5,13787418.63299335
314,6,13066895.96920073
314,7,13639708.972498523
314,8,13927504.629006533
314,9,14363262.324837647
314,10,14256752.456282914
314,11,14336778.62023576
314,12,13945876.621678304
314,13,13257097.675288478
314,14,13572907.352499254
314,15,14253651.933484834
314,16,13694092.824197765
314,17,13974423.47496531
314,18,13908011.424127933
314,19,13605508.4744534
314,20,13497197.44454407
314,21,13156386.991982028
314,22,14176803.424219327
314,23,14130644.047061265
314,24,13399085.103905475
314,25,14165211.536928687
314,26,13303029.839158144
314,27,13675682.498564996
314,28,13590027.687975012
314,29,13726433.537026195
314,30,13922614.563468194
314,31,13437395.810712792
314,32,13804622.20292388
314,33,13961210.959999364
314,34,14157123.986419229
314,35,13709632.857216612
314,36,13252721.133568007
314,37,13633699.387891585
314,38,13721189.968431659
314,39,14090522.721090004
314,40,13607061.067727244
314,41,13791874.682212701
314,42,13733167.407795927
314,43,13781254.490345052
314,44,13876810.984912442
314,45,13708405.711358167
314,46,13801171.476210672
314,47,14070000.163454998
314,48,13466266.976715526
314,49,14233445.792276926
314,50,13598163.57058873
314,51,14068390.077617288
314,52,13566429.376159366
314,53,14084094.025996959
314,54,13677010.407638485
314,55,13590033.772739388
314,56,13913453.742895199
314,57,13163006.998998933
314,58,13788300.048547165
314,59,14083728.438943697
314,60,14244579.862966726
314,61,14068950.158953082
314,62,12971413.052872362
314,63,13567632.348872103
314,64,14272619.498636803
314,65,13869291.330969958
314,66,13549452.727191458
314,67,13581273.32778765
314,68,14102329.276681142
314,69,13377458.057937581
314,70,13657284.564377112
314,71,13870221.229731161
314,72,13697352.26714259
314,73,13578388.409535887
314,74,14226822.360607183
314,75,13785656.885172982
314,76,13938953.224592693
314,77,13662454.984431379
314,78,13992661.060568249
314,79,13476447.40502793
314,80,13827432.00764077
314,81,14318712.10244089
314,82,13519406.682037843
314,83,13921594.908733193
314,84,13751721.069542727
314,85,13080183.899934344
314,86,14078772.86292149
314,87,13926831.611361468
314,88,14114976.58300034
314,89,13234567.261054257
314,90,13707867.005855367
314,91,14469399.002710568
314,92,13714971.145378193
314,93,13948433.377179258
314,94,13623629.817665668
314,95,13936410.364806034
314,96,13493321.570241347
314,97,13844793.350365512
314,98,13671871.44745855
314,99,13360125.402564457
314,100,14077593.458895355
314,101,13951449.184512211
314,102,13280445.227689931
314,103,13896477.95801129
314,104,13368112.258929135
314,105,13512918.279283168
314,106,13548090.842145115
314,107,13613953.36854711
314,108,14034681.77491416
314,109,13617039.983737528
314,110,13250885.682018202
314,111,14134126.536961075
314,112,13617259.471733836
314,113,13498054.3951829
314,114,14290271.055176381
314,115,14172382.733317072
314,116,13577122.020907281
314,117,13872067.62627664
314,118,14282756.302116962
314,119,13857259.740532763
314,120,13942293.625140032
314,121,14010049.081873251
314,122,13836265.280798271
314,123,14038736.36121413
314,124,13589577.987136442
314,125,13769763.315004908
314,126,14444387.241300106
314,127,13669929.675603354
314,128,13370353.93609791
314,129,13701745.816746568
314,130,13994217.259888478
314,131,13744973.470912615
314,132,13795733.42567052
314,133,13559580.50816446
314,134,13999149.394784741
314,135,14274184.693976663
314,136,14086558.183620721
314,137,13877091.236384468
314,138,13171807.440552948
314,139,13685593.624575417
314,140,13741184.206632826
314,141,14042144.145501968
314,142,13593814.179262176
314,143,13736962.772717504
314,144,13590115.165791998
314,145,13857881.37053264
314,146,14053340.564000044
314,147,14434907.412107864
314,148,13710443.602441035
314,149,13857116.121365145
314,150,13647768.823662335
314,151,13794270.963385005
314,152,14223867.701472087
314,153,13920795.401735127
314,154,13920842.240972608
314,155,13450563.098005291
314,156,13991076.114055447
314,157,13722036.975410156
314,158,14113838.464744555
314,159,14008917.365551652
314,160,13997912.29338634
314,161,13125205.543004755
314,162,13693736.827801177
314,163,13734913.79448474
314,164,14028009.51534023
314,165,13975470.702937556
314,166,14088282.838248089
314,167,13815307.863529248
314,168,14130003.306712158
314,169,13694091.261456976
314,170,13910277.493542248
314,171,13724217.399298646
314,172,13668866.795700736
314,173,13961757.76241538
314,174,13892244.617048042
314,175,14385872.339826897
314,176,13577195.774950504
314,177,13786873.462093584
314,178,13779763.694493111
314,179,13454484.68592939
314,180,14142413.11854135
314,181,13544537.877547633
314,182,13951219.12989809
314,183,13772300.876534346
314,184,14138072.763144996
314,185,14276873.229815615
314,186,13925851.048617547
314,187,13844165.861895459
314,188,13831418.023312543
314,189,13506585.960428998
314,190,13900849.659943035
314,191,13811165.735753777
314,192,13930803.41604692
314,193,14214032.989071129
314,194,13987616.513896383
314,195,13723424.536364583
314,196,13623351.529658405
314,197,13959805.807089733
314,198,13465924.098021759
314,199,13821219.34730782
314,200,13905910.571542153
314,201,13667592.072364464
314,202,14100050.890261943
314,203,14141414.625330785
314,204,13918222.879021144
314,205,14217077.545313008
314,206,13625991.417211454
314,207,13784775.291865565
314,208,13485197.295227323
314,209,13438086.56046289
314,210,14067367.037662806
314,211,14075014.112080572
314,212,13600793.035659123
314,213,14128196.224450748
314,214,13904837.629833411
314,215,13926544.851871852
314,216,13872507.998401705
314,217,13485756.641418992
314,218,13464559.092382114
314,219,13658466.064516544
314,220,13881002.751747003
314,221,13800660.58097767
314,222,13590388.162344625
314,223,13790020.800170554
314,224,13748303.865178527
314,225,14164786.018814353
314,226,13837162.231833845
314,227,13698330.85977034
314,228,13397229.889829144
314,229,13771405.37836757
314,230,13688510.079674784
314,231,13855854.065758226
314,232,13652386.28132676
314,233,13887619.499435106
314,234,14071514.41218939
314,235,13672625.89797102
314,236,13986346.512593755
314,237,13858170.264722234
314,238,14287651.984223703
314,239,14037463.063845698
314,240,14100277.755150981
314,241,13830608.07708044
314,242,12967123.084850552
314,243,13612977.086423554
314,244,13952699.429447737
314,245,13420290.900586389
314,246,14089634.515592903
314,247,13681411.506977234
314,248,14444369.237148816
314,249,13534561.239130195
314,250,13982517.032260284
314,251,13737853.72584118
314,252,13497867.32850289
314,253,14027255.802082464
314,254,13640946.07299953
314,255,13746440.143653207
314,256,13644473.204024075
314,257,13664085.606640186
314,258,14009872.961360894
314,259,13896134.172860175
314,260,14110977.81858164
314,261,13829421.87310302
314,262,14016945.016425509
314,263,13537221.761481436
314,264,13680185.574166369
314,265,13699926.66057214
314,266,13539140.562738927
314,267,14115556.996502936
314,268,14035516.20087805
314,269,14215377.453271685
314,270,13997108.068449827
314,271,13822117.422060313
314,272,14202777.054503316
314,273,13857343.46252374
314,274,13393629.43972432
314,275,14500682.490270732
314,276,14187775.007323608
314,277,13776902.504292946
314,278,13903240.537857424
314,279,13418903.151700027
314,280,14035386.415967902
314,281,13769897.1836351
314,282,13174301.529403316
314,283,13291036.58225078
314,284,13768322.172853084
314,285,14556245.14572086
314,286,13530171.28408812
314,287,13739381.397006897
314,288,14140101.178301137
314,289,13844424.943074996
314,290,14207327.639695728
314,291,13456895.06892223
314,292,13835674.166428983
314,293,13746558.607472565
314,294,13974496.772940919
314,295,13579249.026125675
314,296,13743984.916169094
314,297,13237109.651660126
314,298,13331483.216135023
314,299,13499929.40413284
314,300,14143068.5066511
314,301,13745578.865259165
314,302,13945797.268104956
314,303,14231693.441441169
314,304,13814397.718201553
314,305,14236110.849928396
314,306,13769530.50267226
314,307,14006756.670301879
314,308,14091263.870070836
314,309,13497553.857991591
314,310,13779376.659684535
314,311,13770620.45315622
314,312,13762603.875152092
314,313,14531582.975744806
314,314,13868427.169790063
314,315,13853928.641744195
314,316,13832385.307791673
314,317,14027351.902338559
314,318,13537524.01717582
314,319,13786763.378796302
314,320,13813560.178053744
314,321,13391573.35473606
314,322,13823027.309597118
314,323,13755993.89217782
314,324,13629802.3219635
314,325,13901798.253730383
314,326,13554873.079988359
314,327,14048254.567492446
314,328,13665620.438513331
314,329,13774470.719652422
314,330,13853137.39001146
314,331,14148246.366557896
314,332,13439717.373321725
314,333,14032524.23548471
314,334,13677261.846823974
314,335,14429782.881252846
314,336,14172892.174267229
314,337,13518464.2192053
314,338,13646427.46496344
314,339,14078076.101172177
314,340,13681075.294333104
314,341,13794453.50552323
314,342,13693532.828835025
314,343,13414335.414467653
314,344,13802827.561033824
314,345,13730953.595046492
314,346,14368066.548876632
314,347,14106586.018428005
314,348,14321336.14181202
314,349,13598845.987357486
314,350,13883955.765332937
314,351,13550829.710339343
314,352,14061312.844218645
314,353,14010204.382938797
314,354,13911284.339506999
314,355,14064702.988308985
314,356,14057151.187652888
314,357,13725254.410147335
314,358,13675884.504094489
314,359,13723478.189593924
314,360,13950842.29314626
314,361,13871029.043008659
314,362,13844055.304557243
314,363,13890817.454764042
314,364,14541464.95943309
314,365,13998099.089183152
314,366,13745419.762990715
314,367,13811207.493024016
314,368,14057477.239841862
314,369,13962890.427825347
314,370,13863567.971470118
314,371,13955212.719517583
314,372,13897731.966836432
314,373,13889094.937009433
314,374,13888999.268155789
314,375,13760987.102131637
314,376,13727055.504734207
314,377,14017711.748128206
314,378,13804868.925109036
314,379,13966706.38634972
314,380,13771709.021163877
314,381,13818697.826275194
314,382,14034265.337477662
314,383,14191909.274439307
314,384,13891713.497517137
314,385,13653538.85163908
314,386,13544448.848886458
314,387,13837750.252610456
314,388,13926547.111854529
314,389,13644554.509091314
314,390,13842891.903933061
314,391,14117555.968935905
314,392,13588497.480486292
314,393,13705280.1213143
314,394,13386471.972387323
314,395,13981777.502855988
314,396,13812370.812401231
314,397,14073708.038532382
314,398,13826177.025544982
314,399,13752659.563431168
314,400,13409329.122286486
314,401,13733787.167188624
314,402,13650943.980376367
314,403,13632409.082177946
314,404,14118109.826111013
314,405,13883467.95103678
314,406,13861559.290287996
314,407,14289506.67081099
314,408,14342080.154999714
314,409,13290566.672391586
314,410,13313522.967735317
314,411,13869282.613267737
314,412,13974702.011925267
314,413,13762386.104697997
314,414,14170545.635895746
314,415,13875732.446584197
314,416,13772578.323866336
314,417,13465294.985985423
314,418,14062608.307860637
314,419,13581724.212997787
314,420,14233704.558322117
314,421,13762997.614658464
314,422,13608661.799670806
314,423,13877955.106775038
314,424,14046965.1591924
314,425,13276448.721621808
314,426,14023547.298028499
314,427,13745182.749479983
314,428,14025895.814292474
314,429,13084688.155395014
314,430,13390436.158481888
314,431,13772937.58255567
314,432,13721501.138862196
314,433,13839009.323397817
314,434,14176371.464240631
314,435,13671039.301031493
314,436,13894695.71194607
314,437,13631815.00458786
314,438,13946809.64516242
314,439,14228717.579685096
314,440,13968660.016722338
314,441,14063637.531937433
314,442,14084437.312282924
314,443,13759955.293935355
314,444,13718870.374389322
314,445,13999932.802481482
314,446,14319693.897119032
314,447,13762553.896029547
314,448,13724186.435065262
314,449,13997237.781636424
314,450,13691303.460509414
314,451,13842252.413673606
314,452,13632972.818172332
314,453,13763047.712723749
314,454,14005404.198906
314,455,14016781.172649201
314,456,13645738.186352212
314,457,14085815.931291765
314,458,12789877.900112707
314,459,13839151.238049706
314,460,13939011.199408608
314,461,13723767.48315352
314,462,14006201.951036265
314,463,13777046.086478127
314,464,13748507.568150733
314,465,13813869.942805598
314,466,14022110.487743743
314,467,14375814.38520108
314,468,13281676.37295482
314,469,14216982.787271567
314,470,13739479.312619299
314,471,13861350.929126235
314,472,14396342.540760368
314,473,13499298.482804146
314,474,14000550.256144308
314,475,13600820.652697489
314,476,13904730.583966877
314,477,13945274.788016351
314,478,13507072.090681966
314,479,12999391.798759932
314,480,13509568.330199799
314,481,13567027.305199143
314,482,13595819.07822462
314,483,13952995.373933718
314,484,13884951.024050847
314,485,13789291.997179091
314,486,14188893.718131457
314,487,13904133.545051744
314,488,13817750.948796917
314,489,13842504.015092473
314,490,13926329.093990978
314,491,13539731.201571442
314,492,13837503.355349647
314,493,14041731.94400038
314,494,13947943.097178593
314,495,13511551.831079328
314,496,13724825.020801473
314,497,13662802.95931592
314,498,14326463.192283023
314,499,13540001.14319704
