ScenarioID,Iteration,0
369,0,9135179.459956031
369,1,9972786.741192184
369,2,8998100.003760906
369,3,8162502.192736074
369,4,9623322.020846523
369,5,9422499.287238102
369,6,9473523.026626058
369,7,9102379.231908243
369,8,7627191.882565932
369,9,8940713.135453667
369,10,8793318.733621126
369,11,8084129.900641065
369,12,9333523.052861517
369,13,8686364.474882187
369,14,9055959.621830758
369,15,8529013.313810207
369,16,8917166.747905158
369,17,9029266.83014475
369,18,9201887.061696786
369,19,8439938.909221591
369,20,9197468.131134132
369,21,9061011.682105863
369,22,9054989.717382586
369,23,8857186.79385638
369,24,9098756.321437364
369,25,9187792.052535538
369,26,9734605.813814174
369,27,9385292.716134697
369,28,9064808.728974
369,29,9574945.754346367
369,30,8975712.707518086
369,31,9024473.580374671
369,32,7930904.187737366
369,33,9693650.657915927
369,34,9514088.153654965
369,35,9508216.854101611
369,36,9053150.297006847
369,37,9178604.356978506
369,38,9067096.91407366
369,39,8559929.766419115
369,40,8153346.522156971
369,41,9483161.999757612
369,42,8741838.626900004
369,43,8221650.1938700415
369,44,8483286.953471849
369,45,9253644.485167574
369,46,8734406.09932743
369,47,7763374.38764239
369,48,9331087.4601955
369,49,9287680.403691016
369,50,9027292.436253957
369,51,9263605.154308667
369,52,8987668.618901275
369,53,9227136.704104744
369,54,9075319.527985387
369,55,8976525.69634058
369,56,8986065.68043696
369,57,8375192.167519212
369,58,9722241.498253655
369,59,9115986.700839102
369,60,7574623.52484892
369,61,9108107.427912634
369,62,9057125.92097931
369,63,8645875.877710786
369,64,8019233.192155083
369,65,9581134.082528379
369,66,9007139.154822966
369,67,8742884.307436103
369,68,9236602.200763768
369,69,9639878.887570292
369,70,8453155.005355226
369,71,8920428.592089208
369,72,9027422.522110917
369,73,9146440.094538989
369,74,9158600.950508228
369,75,9564387.675916132
369,76,9882869.314122153
369,77,8805592.16366273
369,78,9121272.273842257
369,79,8714817.186200524
369,80,8765353.309480803
369,81,9712235.433993824
369,82,8880337.44661618
369,83,9674408.142531658
369,84,9152050.779387578
369,85,8741298.19572968
369,86,9565288.8627425
369,87,8950103.202738047
369,88,9632072.476443263
369,89,9135410.56456795
369,90,8890114.804825963
369,91,8547999.502158085
369,92,8484251.088833176
369,93,8938844.86135026
369,94,8946796.166827563
369,95,9023256.324535044
369,96,9043614.06620355
369,97,9099287.074326748
369,98,8686063.029476443
369,99,9331445.641431283
369,100,9206723.247700276
369,101,8323964.816273844
369,102,8628666.292466804
369,103,8732572.78604669
369,104,9214845.912528576
369,105,9752910.827622116
369,106,9575836.262790842
369,107,8941247.569912393
369,108,9090270.992441244
369,109,8817375.587952413
369,110,8458003.421739005
369,111,8426052.60006821
369,112,9259808.812975168
369,113,8382486.565201657
369,114,9938187.250923531
369,115,9206467.606476324
369,116,8302207.805611033
369,117,8965252.13537677
369,118,9055048.716574928
369,119,8553614.906380141
369,120,9411475.634515934
369,121,8856844.580275426
369,122,9592702.516768122
369,123,9071441.871089615
369,124,8535624.962025087
369,125,9340104.422089664
369,126,9483955.152996238
369,127,8667969.188084932
369,128,9294789.69585778
369,129,8797120.456457471
369,130,9382293.980999121
369,131,9205601.537282325
369,132,9027481.23812838
369,133,8058518.07107114
369,134,9099241.339719212
369,135,9432611.988926932
369,136,9901837.056452898
369,137,9140089.70277146
369,138,8836424.574514942
369,139,9010233.921383599
369,140,9355796.49238978
369,141,8061767.035896553
369,142,7792747.8890884165
369,143,9041845.847993584
369,144,8835835.080565905
369,145,9521063.58102343
369,146,9124019.995564725
369,147,9216699.994439056
369,148,9170877.717444334
369,149,9246198.173456732
369,150,8352959.964463434
369,151,8819101.743048823
369,152,8661149.418140866
369,153,9138097.499575596
369,154,8572467.896151822
369,155,9178556.883050615
369,156,9804957.19987572
369,157,10058114.776213128
369,158,8741796.43644401
369,159,8954712.664749326
369,160,9296877.213423623
369,161,8817091.910752127
369,162,8299946.424157531
369,163,9054867.976732843
369,164,9039504.81999264
369,165,8814093.195451384
369,166,9378768.468988378
369,167,8623929.4896206
369,168,9257975.553667232
369,169,9112541.052416734
369,170,9905106.461900681
369,171,9363055.376116766
369,172,9227009.556846611
369,173,9234499.103895828
369,174,8839358.997537246
369,175,9208628.37152542
369,176,9354814.574091567
369,177,8375269.694703002
369,178,9227908.276087103
369,179,9064261.769092664
369,180,9349901.474315021
369,181,9793962.7747144
369,182,9228427.230693232
369,183,9283051.297846938
369,184,9696983.513604447
369,185,8146140.262080073
369,186,8134944.768941456
369,187,9331117.77142871
369,188,9396563.307050908
369,189,9359722.130558068
369,190,9253505.250115205
369,191,9597793.278021405
369,192,9556288.38545323
369,193,9134507.465048432
369,194,9211259.826429058
369,195,9041379.30907187
369,196,9290033.785329742
369,197,9000945.929606503
369,198,9378203.83263001
369,199,9473614.028772237
369,200,8356393.230882608
369,201,9292932.540551664
369,202,9399018.18843242
369,203,8729450.439150706
369,204,9025724.176485622
369,205,8765639.12013423
369,206,9388891.355532004
369,207,9008745.212214932
369,208,8991826.019529033
369,209,8566838.714121437
369,210,8752444.523230258
369,211,9446811.479699664
369,212,8777428.380102294
369,213,9947129.475418143
369,214,9308927.414928783
369,215,8905880.646758018
369,216,8927886.127788382
369,217,9164170.902127579
369,218,9008444.08017027
369,219,9063906.128133832
369,220,8988367.241614483
369,221,8952826.040702555
369,222,9177912.255164152
369,223,9398398.453165466
369,224,9242365.26868927
369,225,9239509.990155803
369,226,9179603.83681358
369,227,8593700.614339666
369,228,9075424.889257394
369,229,9444199.878248654
369,230,9784975.02389572
369,231,8563395.666740779
369,232,8554690.733116472
369,233,9610000.014305655
369,234,9453192.203759747
369,235,9304127.561561646
369,236,8505343.958385704
369,237,8907406.899835125
369,238,9430720.8206273
369,239,8244894.651573572
369,240,9607855.01340612
