date;GlobHor;DiffHor;BeamHor;T_Amb;WindVel;GlobInc;ShdLoss;IAMLoss;SlgLoss;GlobEff;EArrNom;GIncLss;TempLss;ModQual;MisLoss;OhmLoss;EArrMPP;EArray;TArray;IL_Oper;IL_Pmin;IL_Pmax;IL_Vmin;EOutInv;E_Grid;UArray;IL_Nigh;InvLoss;IL_Vmax;LIDLoss;ShdElec;HSol;AzSol;PhiAng;ShdBLss;BkVFLss;GlobGnd;Alb_Inc;BeamBak;GlobIAM;ReflFrt;GlobBak;AngInc;Energy Injected to the Grid
01/01/90 00:00;0.0;0.0;0.0;29.23;2.4399;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/01/90 01:00;0.0;0.0;0.0;28.34;2.39;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/01/90 02:00;0.0;0.0;0.0;27.55;2.31;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/01/90 03:00;0.0;0.0;0.0;27.15;2.2;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/01/90 04:00;0.0;0.0;0.0;26.86;2.12;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/01/90 05:00;0.0;0.0;0.0;25.67;2.04;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/01/90 06:00;64.602;28.098000000000003;36.504;25.67;1.93;98.7;0.084;29.329;0.0693;69.21600000000001;430240;36425.0;3912.2;1559.6;2306.8;434.42;381369.0;381369.0;27.51;9901.9;0.0;0;0.0;371467;62034989;980.51;0;9901.9;0;3883.4;0;5.7717;-112.19;-4.716;0;1.9413;13.48;0.0208;0;69.28699999999999;-0.0016;3.2775;79.865;59886391.235992365
01/01/90 07:00;278.89;73.403;205.49;27.94;2.14;460.24;1.9516;17.567;0.4407;440.37;2693675;23180.0;137811.0;10131.0;14984.0;17739.0;2463442.0;2463442.0;39.437;34246.0;0.0;0;0.0;2429196;405675732;992.35;0;34246.0;0;25226.0;0;18.233;-108.79;-15.917;0;4.1862;37.403;1.0157;0;440.72;0.0905;10.492;56.806000000000004;399714753.94543904
01/01/90 08:00;515.91;103.5;412.41;30.71;2.52;882.45;16.059;3.5092;0.8629;863.61;5319347;-3177.0;528231.0;19177.0;28364.0;69746.0;4626138.0;4626138.0;53.092;66114.0;0.0;0;0.0;4560024;761524008;941.31;0;66114.0;0;47751.0;0;31.831999999999997;-106.08;-38.855;0;22.433000000000003;123.44;10.844000000000001;0;862.88;1.5898;29.316;22.649;749964113.1133417
01/01/90 09:00;722.3;142.4;579.9;33.18;2.8501;1002.7;25.674;3.3759;0.9736;976.44;6035747;167.51;709269.0;21305.0;31512.0;89723.0;5126740.0;5113917.0;58.20399999999999;75071.0;0.0;0;12823.0;5038847;841487449;927.0;0;87894.0;0;53050.0;0;45.585;-104.38;-43.504;0;88.09100000000001;301.49;18.848;0;973.62;3.7949;38.234;10.007;828438245.8403643
01/01/90 10:00;887.4;175.4;712.01;34.76;2.8501;1035.4;14.392999999999999;3.5325;1.0175;1018.8;6358738;3632.9;810772.0;22177.0;32802.0;99770.0;5328768.0;5328768.0;60.982;79851.0;0.0;0;0.0;5248918;876569306;927.0;0;79851.0;0;55222.0;0;59.402;-104.28;-29.816;0;127.15;447.35;11.159;0;1017.5;2.3638;54.406000000000006;7.2139;862839936.0350935
01/01/90 11:00;1007.1;185.3;821.8;35.74;2.39;1056.4;4.32;2.9394;1.0492;1049.0;6595670;6974.7;898188.0;22762.0;33666.0;107424.0;5463104.0;5463104.0;63.381;82839.0;0.0;0;0.0;5380265;898504255;927.0;0;82839.0;0;56677.0;0;73.105;-108.86;-16.035999999999998;0;153.54;551.46;3.7227;0;1049.2;0.8447;67.551;5.3912;884341314.4017793
01/01/90 12:00;1054.9;191.2;863.7;36.63;1.6;1056.6;0.0977;2.2522;1.0543;1053.2;6648202;7808.7;955422.0;22740.0;33634.0;109175.0;5455338.0;5455338.0;65.44;82667.0;0.0;0;0.0;5372672;897236224;927.0;0;82667.0;0;56622.0;0;84.863;-154.88;-2.1855;0;163.78;594.52;0.0729;0;1054.3;-0.017;73.984;4.6503;883098521.3925445
01/01/90 13:00;992.31;248.3;744.01;36.53;1.09;1021.7;2.2939;2.8476;1.0165;1015.9;6403000;4205.2;909178.0;21958.0;32478.0;101262.0;5272257.0;5272257.0;64.939;78593.0;0.0;0;0.0;5193664;867341888;927.0;0;78593.0;0;54677.0;0;77.298;113.54;11.675999999999998;0;151.39;551.07;1.9505;0;1016.5;0.3912;69.084;5.0374;853793001.6539263
01/01/90 14:00;760.31;361.2;399.11;32.09;0.87;841.73;13.965;6.5562;0.8212;821.98;5159219;-3104.0;549413.0;18452.0;27291.0;65600.0;4450269.0;4450269.0;55.053999999999995;62523.0;0.0;0;0.0;4387746;732753582;933.63;0;62523.0;0;45945.0;0;63.748999999999995;104.89;25.483;0;113.86;403.34;7.0267;0;821.21;1.5924;50.762;6.5282;721708781.3633617
01/01/90 15:00;337.5;206.5;131.0;37.03;1.11;401.65;18.848;4.6469;0.3782;379.49;2392938;27776.0;192331.0;8691.3;12855.0;14005.0;2112848.0;2112848.0;47.449;28177.0;0.0;0;0.0;2084670;348139890;957.79;0;28177.0;0;21641.0;0;49.938;104.12;39.199;0;48.961000000000006;169.11;7.2153;0;378.15;1.7163;26.054000000000002;9.0312;342926412.07374144
01/01/90 16:00;156.2;155.7;0.4941;35.64;1.44;128.54;22.487;4.1281;0.1019;104.13;738071;41347.0;36185.0;2642.2;3907.9;1304.6;643309.0;643309.0;38.421;11333.0;0.0;0;0.0;631976;105539992;954.59;0;11333.0;0;6579.0;0;36.154;105.42;52.84;0;28.676;96.07600000000001;5.8754;0;101.93;2.302;26.498;12.398;102995359.52339135
01/01/90 17:00;116.31;114.8;1.505;36.73;1.6;115.08;4.5659;4.4836;0.106;106.1;682907;40849.0;36507.0;2422.2;3582.6;1118.5;591290.0;591290.0;39.604;10712.0;0.0;0;0.0;580578;96956526;947.58;0;10712.0;0;6031.3;0;22.497;107.83;20.759;0;16.464000000000002;64.528;0.7173;0;106.04;0.1688;10.583;47.97;94492018.83974971
01/01/90 18:00;49.805;48.301;1.5037;35.94;1.74;51.14;0.3576;3.3406;0.0474;47.398999999999994;301932;32195.0;13462.0;1025.1;1516.2;212.18;250570.0;250570.0;37.23;7402.7;0.0;0;0.0;243168;40609056;927.0;0;7402.7;0;2552.5;0;9.062000000000001;111.19;7.4526;0;6.7859;27.006;0.04;0;47.442;0.0041;3.9792;74.002;38646274.49971461
01/01/90 19:00;3.9049;3.898;0.0069;33.77;2.1701;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;1.3775;113.64;1.128;0;0.0;0.0;0.0;0;0.0;0.0;0.0;87.589;-1764011.0045662099
01/01/90 20:00;0.0;0.0;0.0;32.39;2.28;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/01/90 21:00;0.0;0.0;0.0;30.81;2.31;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/01/90 22:00;0.0;0.0;0.0;29.92;2.39;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
01/01/90 23:00;0.0;0.0;0.0;29.33;2.39;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/01/90 00:00;0.0;0.0;0.0;29.52;2.47;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/01/90 01:00;0.0;0.0;0.0;28.73;2.58;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/01/90 02:00;0.0;0.0;0.0;28.14;2.61;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/01/90 03:00;0.0;0.0;0.0;28.44;2.47;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/01/90 04:00;0.0;0.0;0.0;27.45;2.31;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/01/90 05:00;0.0;0.0;0.0;26.66;2.28;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/01/90 06:00;58.093999999999994;32.003;26.09;27.15;2.14;84.465;0.0918;23.543000000000003;0.0608;60.768;378473;34931.0;5152.8;1353.6;2002.0;334.59;331007.0;331007.0;28.756;9316.4;0.0;0;0.0;321691;53722397;969.69;0;9316.4;0;3370.4;0;5.6426;-112.13;-4.6066;0;2.8627;15.105;0.0178;0;60.83;-0.0011;3.0536;80.093;51646613.20334598
02/01/90 07:00;256.7;103.5;153.19;29.03;1.98;399.8;2.4686;15.823;0.3815;381.22;2343224;28521.0;117171.0;8790.1;13001.0;13410.0;2139140.0;2139140.0;39.058;29597.0;0.0;0;0.0;2109544;352293848;990.89;0;29597.0;0;21887.0;0;18.11;-108.71;-15.777000000000001;0;8.2374;50.118;0.9187;0;381.51;0.1003;11.776;57.051;347027873.1568974
02/01/90 08:00;479.91;158.2;321.71;31.69;2.55;792.46;18.090999999999998;4.4814;0.7699;770.72;4765216;-1748.0;448662.0;17273.0;25548.0;55963.0;4173254.0;4173254.0;51.607;58340.0;0.0;0;0.0;4114914;687190638;947.66;0;58340.0;0;43010.0;0;31.714000000000002;-105.98;-38.378;0;25.414;128.43;9.8507;0;769.89;1.5943;30.443;23.099;676939112.2373841
02/01/90 09:00;705.11;164.1;541.01;32.88;3.07;982.15;25.725;3.4516;0.953;955.62;5905185;-882.67;671038.0;20940.0;30972.0;85836.0;5041276.0;5021651.0;57.123000000000005;73018.0;0.0;0;19625.0;4948633;826421711;927.0;0;92643.0;0;52141.0;0;45.475;-104.25;-43.63;0;86.494;293.99;18.500999999999998;0;952.97;3.602;36.967;9.9384;813659590.7484255
02/01/90 10:00;881.99;162.1;719.89;33.97;2.99;1031.7;13.959000000000001;3.2569;1.0145;1015.9;6337799;3370.3;783969.0;22202.0;32838.0;99071.0;5335530.0;5335530.0;59.937;80001.0;0.0;0;0.0;5255529;877673343;927.0;0;80001.0;0;55283.0;0;59.301;-104.08;-29.936999999999998;0;126.14;443.45;11.179;0;1014.5;2.3632;53.61;7.1368;863922302.9696805
02/01/90 11:00;995.3;170.5;824.81;36.14;2.66;1045.1;4.1781;2.6371;1.0383;1038.1;6526208;5923.9;883970.0;22545.0;33346.0;105165.0;5412340.0;5412340.0;63.173;81710.0;0.0;0;0.0;5330630;890215210;927.0;0;81710.0;0;56138.0;0;73.023;-108.46;-16.15;0;151.73;544.56;3.7314;0;1038.3;0.8487;66.564;5.3053;876216862.6408997
02/01/90 12:00;1003.7;271.5;732.2;35.94;2.25;1006.0;0.1063;2.3816;1.0035;1002.5;6328326;3253.3;842462.0;21930.0;32436.0;98835.0;5267605.0;5267605.0;62.513999999999996;78490.0;0.0;0;0.0;5189115;866582205;927.0;0;78490.0;0;54607.0;0;84.90100000000001;-153.34;-2.2922;0;155.78;565.64;0.0763;0;1003.5;-0.0161;70.437;4.5554;853048127.3413836
02/01/90 13:00;940.6;303.0;637.6;36.14;1.9001;967.38;2.5168;3.9476;0.9609;960.32;6055514;343.97;794694.0;21042.0;31122.0;90434.0;5058725.0;5058725.0;61.961000000000006;73843.0;0.0;0;0.0;4984882;832475294;927.0;0;73843.0;0;52394.0;0;77.429;113.28;11.577;0;143.3;522.96;1.8178;0;960.92;0.3618;65.958;4.9341;819598182.4910837
02/01/90 14:00;922.91;179.8;743.11;36.63;1.68;1033.8;10.562999999999999;3.3685;1.0199;1020.7;6380357;3909.5;892702.0;21935.0;32443.0;100554.0;5268438.0;5268438.0;64.37;78508.0;0.0;0;0.0;5189929;866718143;927.0;0;78508.0;0;54618.0;0;63.861999999999995;104.7;25.392;0;137.43;481.42;8.4699;0;1019.9;1.8624;56.803999999999995;6.4177;853181416.0309753
02/01/90 15:00;764.19;269.0;495.19;36.63;1.63;969.22;28.076;5.5056;0.9356;938.06;5838633;-1341.4;769349.0;20283.0;29999.0;84056.0;4881048.0;4881048.0;62.076;69890.0;0.0;0;0.0;4811158;803463386;927.0;0;69890.0;0;50503.0;0;50.041000000000004;103.96;39.115;0;104.21;356.53;16.271;0;935.64;3.3627;46.25;8.9146;791132954.010367
02/01/90 16:00;208.89;180.8;28.098000000000003;36.83;1.7599;214.91;25.74;4.5488;0.1846;187.04;1249298;41288.0;76029.0;4527.9;6697.1;3784.6;1102551.0;1102551.0;41.776;16112.0;0.0;0;0.0;1086439;181435313;960.83;0;16112.0;0;11275.0;0;36.248000000000005;105.29;52.763000000000005;0;33.457;113.42;7.8365;0;184.62;2.6058;29.433000000000003;12.276;178139679.89560497
02/01/90 17:00;131.11;117.8;13.307;37.13;2.06;145.17;4.5806;4.9386;0.1357;135.69;862879;42023.0;49552.0;3085.2;4563.2;1796.3;753013.0;753013.0;40.725;12383.0;0.0;0;0.0;740630;123685210;952.33;0;12383.0;0;7682.2;0;22.581;107.71;20.85;0;15.447000000000001;63.373000000000005;0.8156;0;135.65;0.1754;11.037;47.785;120967977.61170176
02/01/90 18:00;5.8916;5.8916;0.0;30.81;1.87;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;9.1365;111.07;7.5103;0;0.0;0.0;0.0;0;0.0;0.0;0.0;73.868;-1764011.0045662099
02/01/90 19:00;0.0;0.0;0.0;25.18;1.82;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;1.2274;113.59;1.0047;0;0.0;0.0;0.0;0;0.0;0.0;0.0;87.852;-1764011.0045662099
02/01/90 20:00;0.0;0.0;0.0;24.68;2.36;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/01/90 21:00;0.0;0.0;0.0;25.18;2.5;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/01/90 22:00;0.0;0.0;0.0;25.57;2.4399;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
02/01/90 23:00;0.0;0.0;0.0;24.88;2.2;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
03/01/90 00:00;0.0;0.0;0.0;25.87;1.95;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
03/01/90 01:00;0.0;0.0;0.0;25.67;1.95;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
03/01/90 02:00;0.0;0.0;0.0;25.18;1.82;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
03/01/90 03:00;0.0;0.0;0.0;25.08;1.14;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
03/01/90 04:00;0.0;0.0;0.0;24.98;0.62;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
03/01/90 05:00;0.0;0.0;0.0;25.18;0.6;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
03/01/90 06:00;32.507;31.503;1.0037;25.28;0.9501;34.106;0.1084;3.0981;0.0309;30.869;196406;27024.0;800.65;674.33;997.37;86.486;164888.0;164888.0;26.149;7211.9;0.0;0;0.0;157676;26331892;950.0;0;7211.9;0;1679.1;0;5.7324;-111.99;-4.6767;0;4.3262;17.25;0.0103;0;30.899;0.0002;2.5372;79.935;24489547.863698944
03/01/90 07:00;135.51;128.1;7.4098;25.67;1.85;144.7;3.0977;6.3455;0.1353;135.21;860346;42015.0;13198.0;3220.5;4763.4;1771.3;786132.0;786132.0;29.248;13789.0;0.0;0;0.0;772342;128981114;1001.2;0;13789.0;0;8019.1;0;17.985;-108.63;-15.637;0;17.111;68.868;0.4765;0;135.26;0.091;11.120999999999999;57.297;126212682.74496855
03/01/90 08:00;323.2;227.1;96.096;27.45;2.28;427.33;20.945;6.127999999999999;0.4003;401.36;2542315;25508.0;115518.0;9605.2;14207.0;15774.0;2334412.0;2334412.0;37.819;32561.0;0.0;0;0.0;2301852;384409284;997.13;0;32561.0;0;23917.0;0;31.596999999999998;-105.88;-37.915;0;33.055;132.72;6.4808;0;400.26;1.5043;30.284000000000002;23.541999999999998;378729713.99036443
03/01/90 09:00;695.21;212.9;482.31;28.93;2.42;954.78;29.034000000000002;4.4422;0.9213;924.12;5728608;-1987.1;564372.0;20665.0;30565.0;80819.0;4978461.0;4978461.0;52.928000000000004;72894.0;0.0;0;0.0;4905566;819229522;941.26;0;72894.0;0;51456.0;0;45.365;-104.11;-43.758;0;87.006;296.2;18.343;0;921.31;3.7356;40.042;9.8623;806603389.5479695
03/01/90 10:00;873.1;190.7;682.4;29.72;2.39;1019.1;15.092;3.8472;1.0002;1001.5;6253132;2362.7;681423.0;22277.0;32950.0;96225.0;5356753.0;5356753.0;55.882;80562.0;0.0;0;0.0;5276190;881123730;928.49;0;80562.0;0;55471.0;0;59.201;-103.87;-30.058000000000003;0;125.11;440.22;11.154000000000002;0;1000.2;2.3795;53.983999999999995;7.0526;867304861.4497598
03/01/90 11:00;991.4;199.1;792.29;31.89;2.06;1040.9;4.5674;3.2222;1.0331;1032.9;6495125;5472.9;790166.0;22798.0;33720.0;104036.0;5475274.0;5475274.0;59.396;83110.0;0.0;0;0.0;5392163;900491221;927.0;0;83110.0;0;56767.0;0;72.943;-108.04;-16.264;0;151.02;542.62;3.7689999999999997;0;1033.1;0.8582;66.59899999999999;5.2123;886288690.3368258
03/01/90 12:00;1020.9;242.9;778.01;32.98;1.63;1023.4;0.1038;1.8407;1.0215;1020.4;6440511;4708.9;815047.0;22483.0;33254.0;102325.0;5399353.0;5399353.0;60.731;81421.0;0.0;0;0.0;5317932;888094644;927.0;0;81421.0;0;55983.0;0;84.943;-151.75;-2.3981;0;158.6;575.27;0.0849;0;1021.5;-0.0162;71.482;4.4535;874138257.6995996
03/01/90 13:00;957.9;297.6;660.3;33.08;1.3;984.81;2.4623;3.8131;0.9785;977.92;6166335;1418.8;765577.0;21597.0;31944.0;93722.0;5191367.0;5191367.0;60.041000000000004;76794.0;0.0;0;0.0;5114573;854133691;927.0;0;76794.0;0;53777.0;0;77.561;112.98;11.48;0;145.99;532.64;1.8204;0;978.53;0.3612;67.128;4.824;840841184.6236867
03/01/90 14:00;918.9;198.1;720.8;33.57;1.06;1026.9;10.975;3.7375;1.0122;1013.1;6335311;3339.5;827143.0;22019.0;32568.0;99056.0;5290512.0;5290512.0;61.81399999999999;79000.0;0.0;0;0.0;5211513;870322671;927.0;0;79000.0;0;54828.0;0;63.974;104.48;25.303;0;136.95;480.37;8.3753;0;1012.2;1.8466;57.038999999999994;6.3004;856715605.5602534
03/01/90 15:00;764.71;185.8;578.91;33.77;1.03;995.72;22.679000000000002;3.6573;0.9694;971.56;6019488;25.826999999999998;765089.0;21017.0;31086.0;89351.0;5056330.0;5056330.0;60.828;73789.0;0.0;0;0.0;4982540;832084180;927.0;0;73789.0;0;52334.0;0;50.141999999999996;103.8;39.035;0;101.77;346.75;16.218;0;969.38;3.1503;41.336000000000006;8.7915;819214512.6148485
03/01/90 16:00;510.0;234.5;275.5;34.16;1.25;765.03;36.66;5.1532;0.7232;726.17;4526218;-216.73;466235.0;16241.0;24021.0;50500.0;3925049.0;3925049.0;54.019;53370.0;0.0;0;0.0;3871679;646570393;938.17;0;53370.0;0;40440.0;0;36.34;105.15;52.68899999999999;0;53.501999999999995;189.93;19.082;0;723.22;3.6693;37.338;12.149000000000001;637002865.4201616
03/01/90 17:00;221.71;180.3;41.402;33.57;1.55;270.15;6.6686;8.0534;0.2554;255.45;1608953;38226.0;89459.0;5925.1;8763.5;6302.0;1443667.0;1443667.0;40.445;20273.0;0.0;0;0.0;1423394;237706798;975.15;0;20273.0;0;14753.0;0;22.664;107.58;20.936999999999998;0;20.734;90.96;1.3906;0;255.43;0.2702;17.112000000000002;47.606;233805013.11147436
03/01/90 18:00;78.8;69.998;8.8022;33.47;1.63;90.77;0.4922;8.9801;0.0813;81.222;513362;38343.0;20022.0;1820.0;2691.9;625.83;444715.0;444715.0;35.67;9769.9;0.0;0;0.0;434945;72635815;952.66;0;9769.9;0;4531.8;0;9.2082;110.94;7.5652;0;8.5145;36.21;0.0652;0;81.298;0.0053;5.8626;73.74;70393029.57233633
03/01/90 19:00;5.8916;5.8916;0.0;31.79;1.41;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;1.2917;113.46;1.0563;0;0.0;0.0;0.0;0;0.0;0.0;0.0;87.73899999999999;-1764011.0045662099
03/01/90 20:00;0.0;0.0;0.0;30.31;1.19;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
03/01/90 21:00;0.0;0.0;0.0;30.61;1.17;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
03/01/90 22:00;0.0;0.0;0.0;28.63;1.28;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;-740;-123580;0.0;740;740.0;0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;90.0;-1764011.0045662099
