,CurrencyID 2 To_AUD,ComponentID 33 AnnualMultiplier,ComponentID 34 AnnualMultiplier,ComponentID 35 AnnualMultiplier,ComponentID 36 AnnualMultiplier,ComponentID 37 AnnualMultiplier,ComponentID 38 AnnualMultiplier,ComponentID 39 AnnualMultiplier,ComponentID 40 AnnualMultiplier,ComponentID 41 AnnualMultiplier,ComponentID 42 AnnualMultiplier,ComponentID 45 AnnualMultiplier,ComponentID 46 AnnualMultiplier,ComponentID 33 BaselineCost,ComponentID 34 BaselineCost,ComponentID 35 BaselineCost,ComponentID 36 BaselineCost,ComponentID 37 BaselineCost,ComponentID 40 BaselineCost,ComponentID 41 BaselineCost,SystemComponentID 163 Usage,SystemComponentID 164 Usage,SystemComponentID 163 UsageAnnualMultiplier,SystemComponentID 164 UsageAnnualMultiplier,SystemComponentID 165 UsageAnnualMultiplier,SystemComponentID 166 UsageAnnualMultiplier,SystemComponentID 167 UsageAnnualMultiplier,SystemComponentID 168 UsageAnnualMultiplier,SystemComponentID 169 UsageAnnualMultiplier,SystemComponentID 170 UsageAnnualMultiplier,SystemComponentID 171 UsageAnnualMultiplier,SystemComponentID 172 UsageAnnualMultiplier,ScenarioSystemID 2 InstallNumber,ScenarioSystemID 3 InstallNumber,MAV_degr_annual,MAV_soiling_modifier,MAV_ave_temp_increase,MAV_non_avail,MAV_degr_yr1,MAV_tol_mismatch,SAT_degr_annual,SAT_soiling_modifier,SAT_non_avail,SAT_bifaciality_modifier,SAT_degr_yr1,SAT_tol_mismatch,discounted_ghi,NPV
0,1.35,0.83,0.83,0.83,0.95,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18,0.01,0.02,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.9,0.9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,31.1605434,31160543.4,0.8,1.0,5.0,0.4,0.2,0.7,0.6,1.0,0.65,0.95,0.2,0.5,2330032.3199,-200768503.54238737
1,1.371396928685937,0.8227738902837262,0.80693703873437,0.8789536057278546,0.951506679456516,0.8954037756873765,0.9692219397948365,1.0149253881560354,1.027692015595802,0.9358789172129682,0.9736717035088263,0.9645299444619522,0.9630387034512294,0.1611298872206579,0.014306981065800233,0.024067405961616304,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,1.0462916758279244,0.8118836817727593,0.9869931765137661,0.9829288121354194,0.9844827604989062,0.9768829796091278,0.9814529268246981,0.9890972208873701,1.0008558905332825,0.9848481929212501,31.1605434,31160543.4,0.6241067490349946,0.971410112587706,8.051761138015987,0.5758938063635103,0.21858348476934514,0.927472401527855,0.4768863504444753,0.971410112587706,0.6565315045343338,0.8879720871694808,0.21858348476934514,0.7114919999078336,2356586.4729999998,-197022895.16276878
2,1.267409078382471,0.818866886415084,0.831431232195373,0.8289487858762955,0.8924587878088327,0.8587550930384519,0.974253257914679,1.0729161062269548,0.9496118622537751,1.0377658271373449,0.9690991518629876,1.0277655339698375,1.0098277786673697,0.2090848922965813,0.007348972555636678,0.008938058002547223,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.9250935667036964,0.9306781797411143,0.976329482549979,1.0009743859342428,0.9931723111019984,0.9944442966419794,0.9714361654054833,0.9840819417543811,0.9898465004702403,1.002335537930634,31.1605434,31160543.4,0.6938487248667613,0.9582979465388031,2.9373512890498703,0.93435280176824,0.18434638171126821,0.4380375573879747,0.5063516870135945,0.9582979465388031,0.9812523987091781,1.0015128913554818,0.18434638171126821,0.012569010182342244,2346672.6646,-198257622.01793158
3,1.3926333700505764,0.8202320586813758,0.7988755303166328,0.8403935967796046,0.9929865982647629,0.9025566030912893,0.9976930880446782,1.0144542182485512,1.0253673368055196,0.9861924617277944,1.0095782999883731,0.9719349010435272,0.9749358563593521,0.2123279944391719,0.023668103509360817,0.015649691268015496,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.8698456187832081,1.042980389670256,0.9834804874132882,0.9977667470648254,0.9832608094378555,0.9921643375836972,0.9966948742430555,1.001334721123771,1.0017823417583946,0.980281262089223,31.1605434,31160543.4,0.8959525140750201,1.0511937883221631,5.544240647819619,0.8787806909620399,0.24338486715076899,0.9677049345444537,0.5994465276363944,1.0511937883221631,0.8987532171653382,0.9458400893025822,0.24338486715076899,0.5372903163387178,2348600.4337,-195660748.61320892
4,1.2953372881525782,0.8107860533692325,0.8296907303208306,0.8151893231022407,0.9436530128730429,0.9163737526031052,1.0198020108756436,0.9988969303049723,0.9767456193498464,1.0441713388586533,1.0411687124698148,1.008746606770445,0.998885694673699,0.2143246122803402,0.010794027733353395,0.02231618071308857,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.8187639535600181,0.9392087677360624,1.0041827620833268,0.9959508859860093,0.995030238173237,0.9912377276126935,0.9930711911266114,0.992558838864947,0.999008917180953,0.9934309254146518,31.1605434,31160543.4,0.5928872735266127,0.9954608542517629,10.30369192202587,0.8279464865190371,0.25790305433007865,0.7225694906970823,0.43257576146796595,0.9954608542517629,0.9393171117741425,1.015584348708372,0.25790305433007865,0.6520810655302853,2317593.2076,-198405316.44092584
5,1.4585436258167135,0.8249863573176294,0.8319020533166643,0.8190345294989945,0.9182189584351672,0.8509443270683623,1.0100553929985188,0.9134186554918413,0.9837549171783089,1.008712376353754,1.000452816516751,1.0135266586108578,0.9870955902108091,0.17196087325713413,0.004842855040986278,0.018875243496113164,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.9397597641552697,0.9627291163220949,0.9867335952744504,0.9947725791731353,0.9870642659904709,0.9856168498707089,0.984838353870319,0.9921978519164812,0.9918611101102806,0.9763290910182758,31.1605434,31160543.4,,,,,,,,,,,,,2333249.3093,-195969538.18804294
6,1.2919889095221726,0.8163317579088415,0.8094327255762037,0.8945737785247312,0.9020181714457527,0.8704855990547716,0.8944078327345385,1.0135613171643818,0.9745592760550137,1.032965109692341,1.0571331197282567,1.0542430204503928,1.0010121513401982,0.17168628400660405,0.02099094345226757,0.02930118569306854,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.9348066129122502,0.9017510206610986,0.9866759276566517,0.9886484130693312,1.0021163605729153,0.9920209629550176,0.9838168847447972,0.9893327544779427,1.0018264919821303,0.9825437096530106,31.1605434,31160543.4,,,,,,,,,,,,,2284707.66,-199420096.99657083
7,1.3238891719737453,0.8324338295779597,0.8446000263679995,0.875891410155392,0.9985807166793663,0.8596481423531643,0.9558832891889336,0.9732501368033871,1.0032905214701437,1.0439972911130515,1.0524867799176125,0.9858183684010422,0.996712191430033,0.24702436993969915,0.004015247942510671,0.018001171067282006,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,1.1063689697967833,0.764339928979907,0.9789694846543089,0.9975612417545728,0.9933568059288066,0.9880394520288557,1.0087721242550554,1.000123804538523,0.9810946839105554,0.9846932659298605,31.1605434,31160543.4,,,,,,,,,,,,,2406530.6231,-185585665.7954605
8,1.3587590535879068,0.8918610513457841,0.8223484864875045,0.8143217499392781,0.9389330033082738,0.8936259169435827,0.9827115502815293,0.9903855285415848,1.0240393074305707,0.9796216393265775,0.9674908684483591,0.9671797757455035,0.9182562239552243,0.17603394743934733,0.002815764723285028,0.007847366641329474,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.8477948779170258,0.9079660853359566,0.9919633516689157,0.998390730847936,0.9860864553656422,0.967972182329089,0.985724790616769,0.9990221929695196,1.0045088968284595,1.0014894208173815,31.1605434,31160543.4,,,,,,,,,,,,,2305121.0336,-197729141.7429915
9,1.3842237404431217,0.8340192218597255,0.8956009364012008,0.8545865874061929,0.9487336880112647,0.9216473547284324,0.9885020743199172,1.0335404581476375,0.9993317701634491,0.9787816639758029,0.9718502475833631,1.0012882918272303,0.9503667475974845,0.17349638690985528,0.013377711019255919,0.023774455654162707,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.9471469702099138,0.9303506069798831,0.9845898261520544,0.9952457692894686,1.0039586607481743,0.9885880341436032,1.0017956616642518,0.9847566286250325,0.9949111786322692,0.9851164220585967,31.1605434,31160543.4,,,,,,,,,,,,,2261192.3419,-200364931.4867347
10,1.3063536337011656,0.8216260576683138,0.824495371943383,0.8319357623296508,0.9480068550854911,0.8553364748145271,1.0157527973076474,1.0012532946325858,1.0190843118094781,1.0148690297894398,0.9633062467745529,1.0021816048530772,0.9832148019350214,0.17647181315501073,0.03254422820374236,0.01212256012941381,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.9004344797863132,1.0128123507509974,0.9844695707105955,0.9866479952131096,1.008198695906721,0.9813281359680324,0.9894522671674765,0.9911344448692255,0.9905375665170884,1.0046365485743793,31.1605434,31160543.4,,,,,,,,,,,,,2330032.3199,-202044133.82881564
11,1.351319150689791,0.8238884915068005,0.8276652302073867,0.8929429059071874,0.9045727099747635,0.8575640272005396,0.9371406379128855,0.9087064173779316,0.9986360022987161,1.0017939192209024,0.9684879809300285,1.0266292898142548,0.98280752154813,0.16739350523437055,0.0075903198033329036,0.052115755669526836,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.8964584531652413,0.9349285776541485,0.9919671852593948,1.000543093494834,0.9929098836596214,0.9828255125424212,0.9770434161250652,0.988133307393977,1.0058406499472679,0.9845263735575394,31.1605434,31160543.4,,,,,,,,,,,,,2430508.2366,-203017376.164872
12,1.4206355935208261,0.8117899814464,0.8679319638563685,0.8739990004851184,0.9896906934506131,0.8199811174966163,1.0327052217932033,1.0759899506317407,0.9412675801643066,0.9717696159572417,0.9900568755164254,1.0075380787318484,0.9549236260321943,0.16983538727606337,0.011077284980740294,0.021467519875600454,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.9035323952463262,0.819137060909382,0.9817409843961195,0.9873766190555474,0.9898043673030935,0.9985905474283211,0.9729583791249206,0.9839053475251872,0.9945515510820487,0.985741323304135,31.1605434,31160543.4,,,,,,,,,,,,,2340626.3274,-201965517.1673466
13,1.3807157317286425,0.8547040977376122,0.7976615046878232,0.8269864335284565,0.9145508965976159,0.9148468525076918,0.9752782883682489,1.0140574797592306,1.066027583488149,0.9509652134702983,0.9462159516831475,1.0377010755942022,0.9490924463914959,0.20070289473455497,0.028206630062077853,0.014579032955837894,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.8887904540937428,0.8395821994873371,0.9879333053713709,0.9886510083202878,0.9833284764138404,0.9924572371278932,0.9774732769291675,0.976944020862013,0.9861525747734857,0.9976933001137351,31.1605434,31160543.4,,,,,,,,,,,,,2271259.9513,-199557205.14138982
14,1.4988589978544407,0.822263675674553,0.8505680907788219,0.8140997397611499,0.9712462214163092,0.9000112502544902,1.0559223812061387,1.013330671504878,0.9747767163214907,0.9697652328324362,0.947104525023482,0.9684646984147508,1.0316871571338027,0.1704096942284912,0.009910109186021419,0.011936721424110128,3806.18,1350.36,686432.98,16.86,3806.18,1350.36,0.9994441074762307,0.9729736770993707,0.9995997578312553,0.9993190426825441,0.9938590950158633,0.9821156777281748,0.985219177619199,0.9916917725306138,0.984838884000706,0.9914342070430054,31.1605434,31160543.4,,,,,,,,,,,,,2288621.3629,-192621155.56548512
